;vrms;irms;daya;label
820;"213,8364883";"0,152060435";"331,0689288";heater
821;"200,1071339";"0,740673395";"198,6021517";kipas_angin
822;"216,452408";"1,290535389";"332,3738265";rice_cooker
823;"206,487569";"2,249983929";"40,91812447";dispenser
824;"219,3598712";"1,222903519";"334,1011679";strika
825;"220,4468041";"0,644975267";"334,6430254";strika
826;"199,6515148";"0,286973971";"200,4795276";kipas_angin
827;"208,2113149";"0,800982109";"41,42850527";dispenser
828;"216,8415809";"4,075815354";"333,0033741";rice_cooker
829;"217,1961806";"0,241039197";"335,4792607";strika
830;"200,7906711";"1,964326088";"201,3964174";kipas_angin
831;"200,888213";"1,072345";"200,2082059";kipas_angin
832;"217,5955086";"1,004889504";"331,6795479";rice_cooker
833;"207,9630984";"0,561441969";"41,27318284";dispenser
834;"214,8574518";"1,052408377";"333,6863746";heater
835;"214,4039329";"1,698839225";"334,8369107";heater
836;"216,3731169";"0,82102184";"332,8550241";rice_cooker
837;"215,7448805";"0,80786937";"331,6266185";rice_cooker
838;"214,6746047";"1,741226143";"333,8103257";heater
839;"218,5082521";"3,0522972";"332,9274168";strika
840;"208,6310136";"0,856387966";"40,49496383";dispenser
841;"216,8299928";"0,362928039";"331,9980298";rice_cooker
842;"206,3964172";"0,65817645";"41,4165011";dispenser
843;"202,9446119";"0,612490438";"201,7750495";kipas_angin
844;"212,9307734";"1,551615198";"333,967588";heater
845;"214,5667051";"1,237388651";"333,7125829";heater
846;"216,8987124";"1,749953884";"334,332202";rice_cooker
847;"217,7872516";"0,307762918";"333,9898765";rice_cooker
848;"200,6152585";"1,011747395";"199,7337209";kipas_angin
849;"214,667402";"1,643088058";"332,2678549";heater
850;"198,7695633";"2,273756988";"201,1793311";kipas_angin
851;"214,1859173";"0,587353214";"333,1712496";heater
852;"217,226654";"3,206997212";"333,9285378";strika
853;"206,3510019";"0,5269054";"41,02352088";dispenser
854;"201,9858128";"1,399724335";"199,6555475";kipas_angin
855;"202,3181151";"2,211758064";"202,6400147";kipas_angin
856;"200,5980849";"2,871570887";"201,5624426";kipas_angin
857;"213,011227";"0,58520316";"334,6007856";heater
858;"215,8155585";"1,450318375";"331,4012775";rice_cooker
859;"213,7317119";"1,58008128";"333,1595415";heater
860;"207,7350229";"0,962837688";"41,81476179";dispenser
861;"217,3746332";"2,963796385";"332,5628364";rice_cooker
862;"214,8598248";"1,370248282";"334,0169728";heater
863;"205,8794588";"0,592671102";"40,59919918";dispenser
864;"205,9938172";"0,617113549";"41,26198114";dispenser
865;"214,0876546";"2,824133322";"332,4792346";heater
866;"204,5774027";"0,222394258";"39,99789681";dispenser
867;"206,8376718";"0,433287184";"41,81246847";dispenser
868;"217,3576665";"2,498613575";"332,9409656";strika
869;"201,732393";"0,358797526";"200,2659139";kipas_angin
870;"218,9903075";"1,858086161";"333,4747455";strika
871;"207,3437737";"1,267542527";"41,43047251";dispenser
872;"205,6849434";"0,01432905";"42,52579479";dispenser
873;"207,8777525";"0,201763193";"39,06665044";dispenser
874;"218,1267";"3,378191666";"332,5381084";strika
875;"206,5214726";"0,390039509";"39,59819248";dispenser
876;"207,0538089";"0,675430795";"41,53778994";dispenser
877;"207,1558953";"0,179256317";"40,56842383";dispenser
878;"217,6734758";"0,937651016";"333,9256536";rice_cooker
879;"216,4275258";"1,331448238";"332,7532802";rice_cooker
880;"216,5469098";"0,428890033";"332,0366876";rice_cooker
881;"219,2764396";"3,819292903";"334,2804229";strika
882;"214,0890971";"1,794924153";"333,7562266";heater
883;"206,0271462";"2,563191004";"39,79777126";dispenser
884;"215,3545702";"2,251075585";"332,705142";rice_cooker
885;"220,0117306";"2,338950087";"334,2168592";strika
886;"217,8414893";"0,427826302";"332,3522411";rice_cooker
887;"206,9599764";"0,371769347";"40,51637123";dispenser
888;"198,7750837";"1,800444531";"199,2654998";kipas_angin
889;"215,5312973";"1,482472828";"331,7358772";rice_cooker
890;"214,708406";"1,454301088";"333,1781419";rice_cooker
891;"214,5121164";"1,109274466";"331,8501581";heater
892;"219,8470432";"2,910452304";"334,2035253";strika
893;"201,5714135";"1,590717877";"201,5682265";kipas_angin
894;"200,98963";"0,728361024";"201,454679";kipas_angin
895;"212,5923632";"2,389132977";"334,5029881";heater
896;"206,5670048";"1,459209166";"38,26142169";dispenser
897;"207,6612774";"0,865482977";"40,18128706";dispenser
898;"217,1229461";"1,102183743";"334,7171087";strika
899;"212,8464764";"2,065450571";"332,9287581";heater
900;"217,5862444";"1,319418705";"331,4806298";rice_cooker
901;"216,4178206";"2,977919733";"332,3388411";rice_cooker
902;"199,3686725";"0,598841692";"200,6872893";kipas_angin
903;"200,0665518";"1,110311296";"201,047232";kipas_angin
904;"217,7777506";"0,013888602";"335,3141249";strika
905;"202,0326497";"0,281255147";"200,8766117";kipas_angin
906;"206,2369309";"1,098144873";"41,13207673";dispenser
907;"218,4789803";"0,724660033";"335,1756733";strika
908;"213,3908474";"2,405441886";"333,8800908";heater
909;"216,5134239";"1,570494016";"331,7907509";rice_cooker
910;"216,1647366";"1,73021267";"331,6051388";rice_cooker
911;"216,5162917";"3,009312797";"335,0555691";rice_cooker
912;"214,7765518";"2,262857483";"334,3509392";heater
913;"217,8306015";"0,660811583";"332,1643688";rice_cooker
914;"206,2825285";"1,170791976";"42,18962254";dispenser
915;"207,118264";"1,782422499";"39,20445408";dispenser
916;"218,9353702";"2,608829942";"333,2205087";strika
917;"213,3861274";"0,545890743";"333,1577694";heater
918;"214,3225436";"1,89614853";"334,0081126";heater
919;"212,887483";"3,147244227";"332,699741";heater
920;"199,6569684";"2,871375024";"201,1182173";kipas_angin
921;"207,9073803";"0,333641766";"38,06647559";dispenser
922;"213,5456593";"2,45386224";"333,83565";heater
923;"219,0231818";"2,406197095";"332,8913732";strika
924;"206,583735";"0,187423241";"40,90412132";dispenser
925;"219,331541";"1,810806025";"333,9723575";strika
926;"215,6516291";"2,606501182";"331,739589";rice_cooker
927;"198,8109206";"1,497991694";"201,9897719";kipas_angin
928;"213,1930982";"0,3398431";"334,5487897";heater
929;"207,5605938";"0,20873242";"41,67610876";dispenser
930;"214,1307035";"0,417151675";"333,6570859";heater
931;"216,7936087";"1,287031562";"332,0513899";rice_cooker
932;"213,501493";"2,573545437";"332,9307341";heater
933;"219,0705412";"1,370400454";"334,5892925";strika
934;"217,984493";"3,095861412";"335,2846402";strika
935;"214,7465464";"0,128555873";"334,5475324";heater
936;"217,3693843";"3,580640539";"332,2613626";rice_cooker
937;"202,6920492";"1,200386475";"199,0853251";kipas_angin
938;"213,8852683";"1,439719027";"334,0311442";heater
939;"206,6506592";"0,483558648";"39,77631216";dispenser
940;"202,8921083";"0,455686011";"201,2246885";kipas_angin
941;"211,9156782";"0,232145233";"334,8247106";heater
942;"202,43619";"1,642531881";"200,9010786";kipas_angin
943;"217,1901324";"2,683703046";"333,2516132";strika
944;"218,7569894";"1,463130725";"333,6405072";strika
945;"201,880725";"0,304955702";"200,1805424";kipas_angin
946;"219,3256946";"0,854167501";"333,2927357";strika
947;"216,8205022";"2,846536616";"332,7995519";rice_cooker
948;"206,2907084";"2,449759683";"39,33863839";dispenser
949;"207,4990087";"0,187504468";"40,19968189";dispenser
950;"216,419565";"1,452886963";"332,1140063";rice_cooker
951;"214,507286";"2,196057885";"334,9994684";heater
952;"200,6007959";"1,195140242";"200,8630644";kipas_angin
953;"208,8611425";"0,268689887";"39,97857996";dispenser
954;"216,5082837";"1,382327218";"333,970559";rice_cooker
955;"201,8262242";"0,602828995";"202,1758716";kipas_angin
956;"218,5506585";"2,831630394";"334,8833896";rice_cooker
957;"201,1982313";"0,827983792";"200,6873213";kipas_angin
958;"217,7250268";"1,455207811";"331,5950337";rice_cooker
959;"206,5330191";"1,113567558";"40,55024893";dispenser
960;"213,6421414";"2,341258571";"332,5546136";heater
961;"207,854128";"0,920287825";"41,64958459";dispenser
962;"213,1682652";"1,778937518";"333,7588805";heater
963;"201,2140236";"0,199529682";"200,258417";kipas_angin
964;"219,0181162";"0,551588628";"334,2443623";strika
965;"214,918677";"1,342741238";"334,0043374";heater
966;"215,7057046";"0,689515147";"334,0433338";rice_cooker
967;"206,1556646";"1,245251662";"40,9108413";dispenser
968;"217,0332563";"3,356848147";"332,8870897";rice_cooker
969;"214,0435162";"0,590386583";"332,0820447";heater
970;"218,7288161";"2,448485307";"334,2399755";strika
971;"206,5208686";"0,994838085";"40,8990796";dispenser
972;"205,7735179";"0,669028411";"40,13582502";dispenser
973;"199,5564297";"0,812061006";"199,3760714";kipas_angin
974;"215,5701945";"1,476148205";"335,3616098";heater
975;"218,4267263";"0,524355868";"334,0015523";strika
976;"217,6471795";"1,704509785";"332,6793687";rice_cooker
977;"210,4592063";"0,230077518";"333,9673855";heater
978;"213,4568316";"0,7623449";"333,9166751";heater
979;"217,9589753";"1,965301271";"333,3822885";strika
980;"208,7017171";"1,79355434";"39,48977321";dispenser
981;"207,4797845";"0,278535802";"42,00154109";dispenser
982;"214,2463187";"1,134805575";"332,788933";heater
983;"212,9665273";"2,400728815";"334,3034988";heater
984;"216,5595795";"0,54345343";"333,3645043";strika
985;"215,2907689";"2,658986961";"333,2612128";heater
986;"216,5928473";"1,208998314";"333,3655276";rice_cooker
987;"201,3051259";"0,571004435";"201,7030267";kipas_angin
988;"217,9577086";"3,711090598";"332,645014";strika
989;"219,4529554";"0,7083394";"332,7557507";strika
990;"217,5996293";"2,230612429";"332,9872099";rice_cooker
991;"219,4128508";"2,42340884";"334,6593863";strika
992;"200,2683549";"1,004887786";"201,2795344";kipas_angin
993;"202,766717";"0,495758306";"201,646568";kipas_angin
994;"218,242458";"4,215745821";"335,2414166";strika
995;"218,9233098";"1,64448247";"334,0433573";strika
996;"215,0530325";"0,587580583";"331,5440772";rice_cooker
997;"218,2638297";"0,550249225";"332,8710226";rice_cooker
998;"213,7329444";"2,008778074";"335,1299565";heater
999;"200,5531114";"1,865419624";"202,1710014";kipas_angin
1000;"217,2249082";"2,059288687";"333,2085435";rice_cooker
1001;"206,2031595";"0,683631837";"41,50579403";dispenser
1002;"215,7893294";"1,254614179";"333,1418628";heater
1003;"215,8859262";"2,68905643";"334,0173703";rice_cooker
1004;"205,9285246";"0,144031562";"41,39502891";dispenser
1005;"199,2952395";"1,142673532";"199,8488537";kipas_angin
1006;"206,8107276";"0,661280744";"39,69127755";dispenser
1007;"214,3237596";"1,478688428";"334,6165836";heater
1008;"206,655435";"0,512896957";"40,4673835";dispenser
1009;"215,4068345";"3,072227952";"335,0376642";rice_cooker
1010;"207,7613726";"0,050086967";"38,80996466";dispenser
1011;"213,5004553";"0,620698634";"335,040221";heater
1012;"213,0776794";"2,146364994";"333,4538111";heater
1013;"212,656151";"1,072871605";"335,1930635";heater
1014;"217,114176";"3,189822115";"333,5382663";rice_cooker
1015;"218,543787";"0,933042795";"332,3061949";strika
1016;"205,3143859";"0,235981249";"41,77591547";dispenser
1017;"215,0023907";"0,101777293";"336,0454046";heater
1018;"219,408579";"0,220845168";"331,8547358";strika
1019;"213,6487497";"0,128066298";"333,1078004";heater
1020;"219,1852783";"0,352706519";"334,1791241";strika
1021;"208,0338944";"0,373119485";"40,27631573";dispenser
1022;"215,6740176";"1,999276599";"334,5058762";rice_cooker
1023;"200,1927306";"2,11849899";"200,1578397";kipas_angin
1024;"200,7667528";"1,848546567";"201,1472194";kipas_angin
1025;"200,4813079";"0,841695256";"201,1842241";kipas_angin
1026;"217,6772196";"2,664313445";"336,2258933";strika
1027;"218,3175884";"1,254180313";"334,2570559";strika
1028;"213,6735608";"2,99595191";"332,9899231";heater
1029;"201,8659459";"0,449833871";"199,5066253";kipas_angin
1030;"217,0725172";"3,076817199";"335,4104767";strika
1031;"205,4592896";"1,928987464";"42,01691945";dispenser
1032;"217,8239644";"0,894823103";"333,9547372";strika
1033;"201,9729251";"0,80564414";"202,2214896";kipas_angin
1034;"217,0698581";"0,721390825";"333,291128";rice_cooker
1035;"217,8678234";"0,557827873";"333,3523147";rice_cooker
1036;"218,9140745";"2,417923573";"334,0824644";rice_cooker
1037;"218,5066189";"0,211937775";"333,0276643";rice_cooker
1038;"213,1581806";"0,918217872";"333,307049";heater
1039;"216,3028314";"0,424639495";"332,8536437";rice_cooker
1040;"215,9788839";"1,11459817";"334,7978571";rice_cooker
1041;"208,0666744";"0,638256565";"42,6288942";dispenser
1042;"219,0548163";"2,302495555";"334,222165";strika
1043;"199,8761127";"1,78291712";"200,6427125";kipas_angin
1044;"217,9902493";"2,556605208";"332,7222396";rice_cooker
1045;"213,9203582";"2,21052847";"333,1206124";heater
1046;"218,2895553";"1,402763814";"333,1746612";strika
1047;"218,8371428";"2,003134183";"332,8068288";rice_cooker
1048;"201,194703";"1,684995123";"201,1566782";kipas_angin
1049;"218,8166139";"2,652442253";"333,3116522";rice_cooker
1050;"201,7360105";"0,216480925";"201,3350851";kipas_angin
1051;"206,8166343";"0,213140693";"41,12003989";dispenser
1052;"217,5011776";"1,498294644";"332,7148";strika
1053;"220,3627816";"2,459473129";"332,9252251";strika
1054;"218,3680978";"1,505532179";"334,3007542";strika
1055;"213,8213933";"0,339085834";"332,1855832";heater
1056;"217,2999973";"0,73300169";"331,17457";rice_cooker
1057;"214,7778934";"0,896368901";"334,1570941";heater
1058;"211,2672005";"0,261710646";"334,2836499";heater
1059;"204,9961549";"1,990031288";"40,39182017";dispenser
1060;"214,8959991";"3,038842191";"335,4918637";heater
1061;"217,8962528";"0,594776068";"334,2330541";strika
1062;"217,6074986";"0,67955527";"333,2505584";rice_cooker
1063;"212,8576763";"2,475347315";"332,6182453";heater
1064;"202,2159435";"1,152040894";"201,3175884";kipas_angin
1065;"214,7397796";"0,951021588";"334,3831389";heater
1066;"212,5804203";"0,768812493";"334,4690061";heater
1067;"207,9394066";"1,56512844";"41,28583758";dispenser
1068;"200,6714235";"1,689627639";"204,1862144";kipas_angin
1069;"202,2103212";"1,298346292";"201,7669216";kipas_angin
1070;"200,8221898";"0,921253696";"202,5945246";kipas_angin
1071;"206,2024651";"1,729012837";"40,88468246";dispenser
1072;"216,697056";"1,922903755";"333,6248459";rice_cooker
1073;"212,8006081";"1,493908015";"334,4162366";heater
1074;"200,4915582";"0,980137669";"200,9850209";kipas_angin
1075;"205,0904129";"1,182388222";"41,25076839";dispenser
1076;"214,2082738";"1,354253257";"333,069376";heater
1077;"219,0913969";"0,451832871";"334,3415719";strika
1078;"218,5700524";"0,316726258";"334,8028688";strika
1079;"199,5802614";"0,438825134";"199,1017281";kipas_angin
1080;"218,7895363";"1,124664887";"334,4087146";strika
1081;"200,2172989";"0,495075171";"201,33213";kipas_angin
1082;"218,9203166";"2,311894425";"334,8735472";strika
1083;"216,1034564";"1,426355338";"332,9128025";rice_cooker
1084;"215,9865261";"1,389613442";"333,2444556";rice_cooker
1085;"200,7579122";"0,731752125";"201,5856984";kipas_angin
1086;"213,5457627";"2,820799124";"334,2345461";heater
1087;"213,3756545";"2,349163508";"332,5719829";heater
1088;"216,9085717";"0,97370888";"331,5397637";rice_cooker
1089;"218,0413588";"0,290561062";"333,6014884";rice_cooker
1090;"213,3854578";"1,437665665";"333,9388482";heater
1091;"200,5088091";"0,179030372";"200,7344233";kipas_angin
1092;"216,7384216";"0,162621624";"334,1578064";rice_cooker
1093;"213,1716719";"0,733080576";"335,4075326";heater
1094;"200,664487";"1,102098224";"200,1388228";kipas_angin
1095;"217,0882286";"0,793922283";"331,4796959";rice_cooker
1096;"214,7160512";"1,653127894";"334,1115076";heater
1097;"205,7989753";"0,318659675";"41,2075984";dispenser
1098;"206,1405317";"0,223351996";"41,19976025";dispenser
1099;"204,9328224";"0,638745328";"39,65345706";dispenser
1100;"217,2339162";"4,444056346";"333,4578935";rice_cooker
1101;"200,5132754";"1,433227189";"200,4831694";kipas_angin
1102;"212,7488085";"0,508400523";"334,1087675";heater
1103;"212,7593884";"0,117732539";"334,6015367";heater
1104;"207,2719104";"0,648667677";"41,57329292";dispenser
1105;"207,5570689";"0,204878756";"39,0488437";dispenser
1106;"218,690443";"1,287378388";"333,0153176";strika
1107;"213,9762112";"2,317596101";"336,5732157";heater
1108;"215,5121305";"0,561442279";"332,7383614";rice_cooker
1109;"217,4289436";"1,095839021";"333,8180626";rice_cooker
1110;"218,7355167";"2,526127434";"333,4229396";rice_cooker
1111;"216,6057207";"1,759812898";"331,4743248";rice_cooker
1112;"201,1642122";"1,386776226";"201,8069965";kipas_angin
1113;"201,4876713";"0,802874843";"200,1284807";kipas_angin
1114;"211,6034827";"2,99088391";"331,9439452";heater
1115;"218,2691734";"1,935699941";"332,7797046";strika
1116;"201,0807866";"1,361044515";"199,9831012";kipas_angin
1117;"214,1476261";"0,771987828";"332,6505651";heater
1118;"199,7902507";"1,346925215";"200,4573068";kipas_angin
1119;"202,1701244";"0,563529736";"202,7535304";kipas_angin
1120;"216,1382106";"0,978958658";"334,0318091";rice_cooker
1121;"200,620346";"1,789260664";"201,4179829";kipas_angin
1122;"216,5582273";"2,591907284";"333,5693399";rice_cooker
1123;"214,5446442";"1,122642382";"335,0139681";heater
1124;"218,3260218";"1,507805606";"333,3364917";strika
1125;"206,3933484";"1,027672493";"42,88807655";dispenser
1126;"217,0651324";"0,904494131";"331,818277";rice_cooker
1127;"214,2184762";"1,085553577";"333,0751368";heater
1128;"208,5542739";"0,164183593";"41,37431938";dispenser
1129;"217,3295982";"1,799604095";"332,4341639";rice_cooker
1130;"219,6748006";"3,073757732";"333,1586395";strika
1131;"218,4621983";"1,971934069";"335,0299636";strika
1132;"219,1037849";"1,786655463";"334,2298611";strika
1133;"200,176313";"2,05365911";"201,2143026";kipas_angin
1134;"217,2095748";"1,387195096";"334,4655325";strika
1135;"217,5475194";"1,772927478";"334,8636342";strika
1136;"200,2360276";"1,03237332";"202,8820272";kipas_angin
1137;"201,5081484";"1,917855085";"199,6073528";kipas_angin
1138;"216,9642644";"2,006881899";"335,6300256";strika
1139;"218,7816127";"2,960775938";"334,5229854";strika
1140;"214,0232446";"1,598919676";"335,6873939";heater
1141;"207,3066519";"0,364020233";"40,8201386";dispenser
1142;"206,2226427";"1,396414827";"39,50306257";dispenser
1143;"201,5952179";"0,503861919";"198,7391052";kipas_angin
1144;"201,1803696";"1,465753031";"201,9164405";kipas_angin
1145;"203,1736784";"0,958346041";"200,1614522";kipas_angin
1146;"214,3175295";"0,970599606";"335,6513729";heater
1147;"216,1588924";"2,375006553";"333,2595329";rice_cooker
1148;"219,8255229";"1,439585947";"333,1707839";strika
1149;"213,7070977";"0,31034171";"334,9359566";heater
1150;"219,0628514";"1,143676385";"335,5508186";strika
1151;"200,3920547";"0,396889713";"200,6931804";kipas_angin
1152;"211,6536039";"3,400893928";"334,5097277";heater
1153;"207,4712812";"0,729385394";"39,63198801";dispenser
1154;"219,0732879";"1,700618433";"334,4196063";strika
1155;"213,5772801";"1,132282808";"334,1540959";heater
1156;"216,9099445";"2,415317622";"332,7714282";strika
1157;"219,1092891";"3,087593172";"333,0209047";strika
1158;"214,845749";"2,288732363";"332,9653135";heater
1159;"216,9023352";"1,351345252";"334,1786859";rice_cooker
1160;"217,1302756";"2,215906913";"332,3215062";rice_cooker
1161;"219,41338";"1,460894699";"334,6739374";strika
1162;"219,538213";"0,266256448";"333,6178869";strika
1163;"216,6242677";"2,005188789";"332,9916538";rice_cooker
1164;"219,6039103";"2,184402404";"334,7076401";strika
1165;"216,4821544";"0,437719604";"335,1904216";rice_cooker
1166;"205,4654664";"1,6051874";"40,74691384";dispenser
1167;"203,9828959";"0,789848344";"41,72888974";dispenser
1168;"199,6327203";"1,270246753";"201,9267637";kipas_angin
1169;"201,3824815";"0,976110445";"200,2613871";kipas_angin
1170;"200,0592161";"0,844959798";"200,7356555";kipas_angin
1171;"218,521654";"0,575366812";"335,5428104";strika
1172;"208,5739327";"0,677629839";"41,31751959";dispenser
1173;"199,2230356";"0,689194613";"202,2419709";kipas_angin
1174;"216,9368216";"1,428303159";"332,7443835";rice_cooker
1175;"217,2210093";"2,102220929";"331,9209321";rice_cooker
1176;"204,1304262";"0,241310518";"201,7337928";kipas_angin
1177;"201,0227699";"2,39578836";"201,5215492";kipas_angin
1178;"217,9616565";"0,761425094";"333,8867233";rice_cooker
1179;"218,7389249";"0,804755304";"334,9581122";strika
1180;"216,7384994";"0,426061542";"332,050479";rice_cooker
1181;"213,9724924";"2,666961156";"335,3104057";heater
1182;"202,8038185";"0,764758717";"201,6563072";kipas_angin
1183;"216,6878783";"2,458691898";"332,7065676";rice_cooker
1184;"217,0283205";"1,827769142";"333,0929024";strika
1185;"216,3212638";"2,246333362";"332,0040782";rice_cooker
1186;"216,9901979";"2,295311913";"333,2336014";rice_cooker
1187;"202,202348";"0,05584016";"200,5279387";kipas_angin
1188;"217,386921";"1,227677276";"335,1301141";strika
1189;"201,5038635";"1,656326526";"200,8560191";kipas_angin
1190;"218,4383011";"3,485835449";"334,702358";strika
1191;"218,4738963";"1,329820406";"334,7066569";strika
1192;"201,6152399";"0,256283167";"199,9002349";kipas_angin
1193;"205,9417869";"0,501798013";"41,89975064";dispenser
1194;"215,8219581";"1,191207548";"331,6212377";rice_cooker
1195;"199,859886";"0,482642646";"200,9211082";kipas_angin
1196;"201,937894";"0,286734599";"200,4375005";kipas_angin
1197;"213,1525341";"0,399530887";"336,2505289";heater
1198;"217,3738831";"2,128444749";"333,2545401";rice_cooker
1199;"204,9796605";"0,792780108";"40,14556421";dispenser
1200;"207,3037356";"1,608514106";"41,14345111";dispenser
1201;"213,5962256";"2,720730839";"333,0457021";heater
1202;"211,8130318";"0,770252846";"332,5559786";heater
1203;"214,3973845";"0,979419806";"334,4191442";heater
1204;"206,6446768";"0,77572504";"39,74004157";dispenser
1205;"215,661895";"1,963744675";"335,6540994";heater
1206;"205,4489578";"0,149451335";"41,74136089";dispenser
1207;"213,6097318";"1,637698969";"334,6806397";heater
1208;"214,7993114";"1,816809118";"334,0359746";heater
1209;"218,8682599";"3,159222227";"333,1500121";rice_cooker
1210;"217,0905075";"2,773781447";"331,6182216";rice_cooker
1211;"217,1075419";"3,647226716";"334,5672085";rice_cooker
1212;"218,3195965";"1,183154349";"334,7877163";strika
1213;"214,4650545";"0,150256886";"333,5106405";heater
1214;"216,4662604";"1,33130932";"332,6696258";rice_cooker
1215;"216,2040763";"2,252710854";"332,9462179";strika
1216;"201,594624";"0,640631274";"201,0726976";kipas_angin
1217;"206,7025418";"1,906242256";"38,98877563";dispenser
1218;"200,7376895";"3,220070419";"201,1077492";kipas_angin
1219;"213,7896737";"0,753377251";"335,4772397";heater
1220;"206,2375876";"1,256195445";"40,83185011";dispenser
1221;"201,0349849";"0,859890875";"200,6945875";kipas_angin
1222;"200,7778669";"1,165308621";"201,0677733";kipas_angin
1223;"218,1060317";"1,076536029";"333,8337241";strika
1224;"206,7050438";"0,085207477";"42,18311157";dispenser
1225;"205,5735661";"0,509176614";"41,91288678";dispenser
1226;"217,7582571";"0,218347855";"334,2526004";rice_cooker
1227;"213,6123681";"0,355040714";"334,0860194";heater
1228;"216,8831765";"0,805162596";"333,2581769";rice_cooker
1229;"219,1237216";"1,364296586";"333,8696971";strika
1230;"207,4180794";"1,961913386";"39,93225829";dispenser
1231;"214,8954404";"0,03908657";"333,8717247";heater
1232;"217,1272263";"1,122235486";"333,3596911";rice_cooker
1233;"215,6730547";"0,813169179";"333,0935687";heater
1234;"205,8108032";"0,474105885";"42,9815279";dispenser
1235;"218,8460977";"3,184154605";"333,8267353";strika
1236;"219,4742341";"2,473642574";"333,3448966";strika
1237;"217,7404195";"1,61921964";"332,1629582";strika
1238;"214,3273081";"1,086781375";"334,896806";heater
1239;"217,8381405";"1,70664309";"333,3814235";rice_cooker
1240;"216,8909437";"0,839605485";"333,7166969";rice_cooker
1241;"216,4940549";"2,742933587";"332,666614";rice_cooker
1242;"206,759439";"0,980796341";"40,50191909";dispenser
1243;"213,237295";"1,732949905";"333,1146336";heater
1244;"201,0832736";"1,400741142";"202,8188727";kipas_angin
1245;"216,3332042";"1,170162082";"333,340699";rice_cooker
1246;"203,1365886";"1,421725657";"201,4373495";kipas_angin
1247;"215,0168568";"0,979847977";"333,5769652";rice_cooker
1248;"217,3794592";"0,721525201";"332,7730596";rice_cooker
1249;"200,7574095";"0,757718295";"202,2393639";kipas_angin
1250;"217,877954";"3,692496861";"333,3896612";strika
1251;"217,9133359";"1,111493897";"333,052136";strika
1252;"213,7372328";"0,995025944";"331,9438128";heater
1253;"216,4112723";"1,124534884";"333,459472";rice_cooker
1254;"217,9440853";"2,112533452";"333,3177043";strika
1255;"202,4740594";"0,567405667";"200,8530832";kipas_angin
1256;"207,0592891";"0,474521365";"41,21351891";dispenser
1257;"202,404778";"1,215831122";"201,7337252";kipas_angin
1258;"205,737887";"1,264575494";"41,19341456";dispenser
1259;"207,1040477";"1,026552436";"39,78829645";dispenser
1260;"199,9259627";"0,622932092";"201,7833745";kipas_angin
1261;"200,7878398";"1,02875509";"200,938305";kipas_angin
1262;"217,9743864";"2,520275803";"332,6935422";strika
1263;"217,0657799";"2,124524291";"332,9554613";rice_cooker
1264;"206,4144442";"1,019072626";"41,2912007";dispenser
1265;"217,99331";"1,186730234";"332,8581172";strika
1266;"212,6906709";"1,620657228";"333,907502";heater
1267;"201,1913326";"1,447708243";"202,4531798";kipas_angin
1268;"213,523749";"1,626258548";"334,4569865";heater
1269;"215,0992548";"0,611541165";"333,2228682";rice_cooker
1270;"212,5949447";"1,985679516";"333,8701338";heater
1271;"206,2080935";"1,077080439";"42,48734082";dispenser
1272;"213,4572106";"2,551091194";"335,1559004";heater
1273;"220,4631562";"1,645416347";"336,396124";strika
1274;"200,5555405";"2,054262741";"201,0631928";kipas_angin
1275;"205,6014399";"0,16871392";"41,19005969";dispenser
1276;"201,245308";"0,557130732";"199,8156371";kipas_angin
1277;"206,4855624";"0,381470845";"41,58688255";dispenser
1278;"216,5393804";"2,793153239";"333,4542953";rice_cooker
1279;"211,8418716";"0,086624087";"334,0847708";heater
1280;"216,7858148";"2,030402115";"331,8083504";rice_cooker
1281;"217,0070027";"0,039809198";"333,786054";rice_cooker
1282;"218,9318851";"1,754001919";"335,3827714";strika
1283;"207,7337661";"0,212079979";"39,79604904";dispenser
1284;"204,9174787";"0,157498292";"40,09378198";dispenser
1285;"206,2443441";"1,619335961";"41,77923745";dispenser
1286;"200,1043546";"0,698804011";"202,0880495";kipas_angin
1287;"199,4510681";"0,772307607";"200,8826928";kipas_angin
1288;"213,5107644";"0,244151826";"334,635193";heater
1289;"212,50426";"1,824345462";"333,1743801";heater
1290;"206,2140598";"0,930150655";"42,57929079";dispenser
1291;"200,4328963";"0,579866735";"201,0768983";kipas_angin
1292;"217,392427";"0,172277259";"333,1687499";rice_cooker
1293;"214,3863353";"1,969203539";"333,9757873";heater
1294;"217,5995441";"2,539125191";"334,5909056";strika
1295;"218,2378772";"2,557026849";"334,4440958";strika
1296;"214,4231347";"1,253736019";"332,2474176";heater
1297;"198,9919204";"0,481255145";"201,6980972";kipas_angin
1298;"214,6943553";"0,487531628";"332,0344579";heater
1299;"218,2706331";"2,637749555";"333,9601098";strika
1300;"213,0215681";"3,135222126";"335,0374615";heater
1301;"218,5204355";"2,541451179";"334,428348";strika
1302;"205,8538373";"0,318478244";"41,82172487";dispenser
1303;"213,9614681";"1,974517958";"331,7953159";heater
1304;"217,3761853";"2,26243158";"333,3820573";strika
1305;"214,1083641";"0,649909403";"333,9632921";heater
1306;"200,2969243";"1,142468171";"200,5509175";kipas_angin
1307;"214,3405453";"1,183187419";"333,8266268";heater
1308;"208,0880146";"1,715290956";"42,37956005";dispenser
1309;"205,6275793";"1,875671719";"42,13927851";dispenser
1310;"201,3327486";"1,358977236";"202,4693723";kipas_angin
